"ID","start","stop","arrested","fin","age","race","wexp","mar","paro","prio","employed"
41,41,42,0,1,33,1,1,1,0,9,1
41,42,43,0,1,33,1,1,1,0,9,1
41,43,44,0,1,33,1,1,1,0,9,1
41,44,45,0,1,33,1,1,1,0,9,1
41,45,46,0,1,33,1,1,1,0,9,1
41,46,47,0,1,33,1,1,1,0,9,1
41,47,48,0,1,33,1,1,1,0,9,0
41,48,49,0,1,33,1,1,1,0,9,0
41,49,50,0,1,33,1,1,1,0,9,0
41,50,51,0,1,33,1,1,1,0,9,0
41,51,52,0,1,33,1,1,1,0,9,0
42,0,1,0,0,24,1,1,0,1,1,0
42,1,2,0,0,24,1,1,0,1,1,0
42,2,3,0,0,24,1,1,0,1,1,0
42,3,4,0,0,24,1,1,0,1,1,0
42,4,5,0,0,24,1,1,0,1,1,0
42,5,6,0,0,24,1,1,0,1,1,0
42,6,7,0,0,24,1,1,0,1,1,0
42,7,8,0,0,24,1,1,0,1,1,0
42,8,9,0,0,24,1,1,0,1,1,0
42,9,10,0,0,24,1,1,0,1,1,0
42,10,11,0,0,24,1,1,0,1,1,0
42,11,12,0,0,24,1,1,0,1,1,0
42,12,13,0,0,24,1,1,0,1,1,0
42,13,14,0,0,24,1,1,0,1,1,0
42,14,15,0,0,24,1,1,0,1,1,0
42,15,16,0,0,24,1,1,0,1,1,0
42,16,17,0,0,24,1,1,0,1,1,0
42,17,18,0,0,24,1,1,0,1,1,0
42,18,19,0,0,24,1,1,0,1,1,0
42,19,20,0,0,24,1,1,0,1,1,0
42,20,21,0,0,24,1,1,0,1,1,1
42,21,22,0,0,24,1,1,0,1,1,1
42,22,23,0,0,24,1,1,0,1,1,1
42,23,24,0,0,24,1,1,0,1,1,1
42,24,25,0,0,24,1,1,0,1,1,1
42,25,26,0,0,24,1,1,0,1,1,1
42,26,27,0,0,24,1,1,0,1,1,1
42,27,28,0,0,24,1,1,0,1,1,1
42,28,29,0,0,24,1,1,0,1,1,0
42,29,30,0,0,24,1,1,0,1,1,0
42,30,31,0,0,24,1,1,0,1,1,0
42,31,32,0,0,24,1,1,0,1,1,0
42,32,33,0,0,24,1,1,0,1,1,0
42,33,34,0,0,24,1,1,0,1,1,0
42,34,35,0,0,24,1,1,0,1,1,0
42,35,36,0,0,24,1,1,0,1,1,0
42,36,37,0,0,24,1,1,0,1,1,0
42,37,38,0,0,24,1,1,0,1,1,0
42,38,39,0,0,24,1,1,0,1,1,0
42,39,40,0,0,24,1,1,0,1,1,0
42,40,41,0,0,24,1,1,0,1,1,0
42,41,42,0,0,24,1,1,0,1,1,0
42,42,43,0,0,24,1,1,0,1,1,0
42,43,44,0,0,24,1,1,0,1,1,0
42,44,45,0,0,24,1,1,0,1,1,0
42,45,46,0,0,24,1,1,0,1,1,0
42,46,47,0,0,24,1,1,0,1,1,0
42,47,48,0,0,24,1,1,0,1,1,0
42,48,49,0,0,24,1,1,0,1,1,0
42,49,50,0,0,24,1,1,0,1,1,0
42,50,51,0,0,24,1,1,0,1,1,0
42,51,52,0,0,24,1,1,0,1,1,0
43,0,1,0,0,21,1,0,0,1,14,0
43,1,2,0,0,21,1,0,0,1,14,0
43,2,3,0,0,21,1,0,0,1,14,0
43,3,4,0,0,21,1,0,0,1,14,0
43,4,5,0,0,21,1,0,0,1,14,0
43,5,6,0,0,21,1,0,0,1,14,0
43,6,7,0,0,21,1,0,0,1,14,1
43,7,8,0,0,21,1,0,0,1,14,1
43,8,9,0,0,21,1,0,0,1,14,1
43,9,10,1,0,21,1,0,0,1,14,1
44,0,1,0,0,22,1,0,0,1,2,0
44,1,2,0,0,22,1,0,0,1,2,0
44,2,3,0,0,22,1,0,0,1,2,0
44,3,4,0,0,22,1,0,0,1,2,1
44,4,5,0,0,22,1,0,0,1,2,1
44,5,6,0,0,22,1,0,0,1,2,1
44,6,7,0,0,22,1,0,0,1,2,1
44,7,8,0,0,22,1,0,0,1,2,1
44,8,9,0,0,22,1,0,0,1,2,1
44,9,10,0,0,22,1,0,0,1,2,1
44,10,11,0,0,22,1,0,0,1,2,1
44,11,12,0,0,22,1,0,0,1,2,0
44,12,13,0,0,22,1,0,0,1,2,0
44,13,14,0,0,22,1,0,0,1,2,0
44,14,15,0,0,22,1,0,0,1,2,0
44,15,16,0,0,22,1,0,0,1,2,0
44,16,17,0,0,22,1,0,0,1,2,0
44,17,18,0,0,22,1,0,0,1,2,0
44,18,19,0,0,22,1,0,0,1,2,0
44,19,20,0,0,22,1,0,0,1,2,0
44,20,21,0,0,22,1,0,0,1,2,0
44,21,22,0,0,22,1,0,0,1,2,0
44,22,23,0,0,22,1,0,0,1,2,0
44,23,24,0,0,22,1,0,0,1,2,0
44,24,25,0,0,22,1,0,0,1,2,0
44,25,26,0,0,22,1,0,0,1,2,0
44,26,27,0,0,22,1,0,0,1,2,0
44,27,28,0,0,22,1,0,0,1,2,0
44,28,29,0,0,22,1,0,0,1,2,0
44,29,30,0,0,22,1,0,0,1,2,0
44,30,31,0,0,22,1,0,0,1,2,1
44,31,32,0,0,22,1,0,0,1,2,1
44,32,33,0,0,22,1,0,0,1,2,1
44,33,34,0,0,22,1,0,0,1,2,1
44,34,35,0,0,22,1,0,0,1,2,1
44,35,36,0,0,22,1,0,0,1,2,1
44,36,37,0,0,22,1,0,0,1,2,1
44,37,38,0,0,22,1,0,0,1,2,1
44,38,39,0,0,22,1,0,0,1,2,1
44,39,40,0,0,22,1,0,0,1,2,1
44,40,41,0,0,22,1,0,0,1,2,1
44,41,42,0,0,22,1,0,0,1,2,1
44,42,43,0,0,22,1,0,0,1,2,1
44,43,44,0,0,22,1,0,0,1,2,1
44,44,45,0,0,22,1,0,0,1,2,1
44,45,46,0,0,22,1,0,0,1,2,1
44,46,47,0,0,22,1,0,0,1,2,1
44,47,48,0,0,22,1,0,0,1,2,1
44,48,49,0,0,22,1,0,0,1,2,1
44,49,50,0,0,22,1,0,0,1,2,1
44,50,51,0,0,22,1,0,0,1,2,1
44,51,52,0,0,22,1,0,0,1,2,1
45,0,1,0,1,19,1,0,0,1,2,0
45,1,2,0,1,19,1,0,0,1,2,0
45,2,3,0,1,19,1,0,0,1,2,0
45,3,4,0,1,19,1,0,0,1,2,0
45,4,5,0,1,19,1,0,0,1,2,0
45,5,6,0,1,19,1,0,0,1,2,0
45,6,7,0,1,19,1,0,0,1,2,0
45,7,8,0,1,19,1,0,0,1,2,0
45,8,9,0,1,19,1,0,0,1,2,0
45,9,10,0,1,19,1,0,0,1,2,0
45,10,11,0,1,19,1,0,0,1,2,0
45,11,12,0,1,19,1,0,0,1,2,0
45,12,13,0,1,19,1,0,0,1,2,1
45,13,14,0,1,19,1,0,0,1,2,1
45,14,15,0,1,19,1,0,0,1,2,1
45,15,16,0,1,19,1,0,0,1,2,1
45,16,17,0,1,19,1,0,0,1,2,1
45,17,18,0,1,19,1,0,0,1,2,1
45,18,19,0,1,19,1,0,0,1,2,0
45,19,20,0,1,19,1,0,0,1,2,0
45,20,21,0,1,19,1,0,0,1,2,0
45,21,22,0,1,19,1,0,0,1,2,0
45,22,23,0,1,19,1,0,0,1,2,0
45,23,24,0,1,19,1,0,0,1,2,0
45,24,25,0,1,19,1,0,0,1,2,0
45,25,26,0,1,19,1,0,0,1,2,0
45,26,27,0,1,19,1,0,0,1,2,0
45,27,28,0,1,19,1,0,0,1,2,0
45,28,29,0,1,19,1,0,0,1,2,0
45,29,30,0,1,19,1,0,0,1,2,0
45,30,31,0,1,19,1,0,0,1,2,0
45,31,32,0,1,19,1,0,0,1,2,0
45,32,33,0,1,19,1,0,0,1,2,0
45,33,34,0,1,19,1,0,0,1,2,0
45,34,35,0,1,19,1,0,0,1,2,0
45,35,36,0,1,19,1,0,0,1,2,0
45,36,37,0,1,19,1,0,0,1,2,0
45,37,38,0,1,19,1,0,0,1,2,0
45,38,39,0,1,19,1,0,0,1,2,0
45,39,40,0,1,19,1,0,0,1,2,0
45,40,41,0,1,19,1,0,0,1,2,0
45,41,42,0,1,19,1,0,0,1,2,0
45,42,43,0,1,19,1,0,0,1,2,0
45,43,44,0,1,19,1,0,0,1,2,0
45,44,45,0,1,19,1,0,0,1,2,0
45,45,46,0,1,19,1,0,0,1,2,0
45,46,47,0,1,19,1,0,0,1,2,0
45,47,48,0,1,19,1,0,0,1,2,0
45,48,49,0,1,19,1,0,0,1,2,0
45,49,50,0,1,19,1,0,0,1,2,0
45,50,51,0,1,19,1,0,0,1,2,0
45,51,52,0,1,19,1,0,0,1,2,0
46,0,1,0,1,22,1,0,0,0,2,0
46,1,2,0,1,22,1,0,0,0,2,0
46,2,3,0,1,22,1,0,0,0,2,0
46,3,4,0,1,22,1,0,0,0,2,0
46,4,5,0,1,22,1,0,0,0,2,0
46,5,6,0,1,22,1,0,0,0,2,0
46,6,7,0,1,22,1,0,0,0,2,0
46,7,8,0,1,22,1,0,0,0,2,0
46,8,9,0,1,22,1,0,0,0,2,0
46,9,10,0,1,22,1,0,0,0,2,0
46,10,11,0,1,22,1,0,0,0,2,0
46,11,12,0,1,22,1,0,0,0,2,0
46,12,13,0,1,22,1,0,0,0,2,0
46,13,14,0,1,22,1,0,0,0,2,0
46,14,15,0,1,22,1,0,0,0,2,0
46,15,16,0,1,22,1,0,0,0,2,0
46,16,17,0,1,22,1,0,0,0,2,0
46,17,18,0,1,22,1,0,0,0,2,1
46,18,19,0,1,22,1,0,0,0,2,1
46,19,20,0,1,22,1,0,0,0,2,1
46,20,21,0,1,22,1,0,0,0,2,1
46,21,22,0,1,22,1,0,0,0,2,1
46,22,23,0,1,22,1,0,0,0,2,1
46,23,24,0,1,22,1,0,0,0,2,1
46,24,25,0,1,22,1,0,0,0,2,1
46,25,26,0,1,22,1,0,0,0,2,1
46,26,27,0,1,22,1,0,0,0,2,1
46,27,28,0,1,22,1,0,0,0,2,1
46,28,29,0,1,22,1,0,0,0,2,1
46,29,30,0,1,22,1,0,0,0,2,1
46,30,31,0,1,22,1,0,0,0,2,1
46,31,32,0,1,22,1,0,0,0,2,1
46,32,33,0,1,22,1,0,0,0,2,1
46,33,34,0,1,22,1,0,0,0,2,1
46,34,35,0,1,22,1,0,0,0,2,1
46,35,36,0,1,22,1,0,0,0,2,1
46,36,37,0,1,22,1,0,0,0,2,1
46,37,38,0,1,22,1,0,0,0,2,1
46,38,39,0,1,22,1,0,0,0,2,1
46,39,40,0,1,22,1,0,0,0,2,1
46,40,41,0,1,22,1,0,0,0,2,1
46,41,42,0,1,22,1,0,0,0,2,1
46,42,43,0,1,22,1,0,0,0,2,1
46,43,44,0,1,22,1,0,0,0,2,1
46,44,45,0,1,22,1,0,0,0,2,1
46,45,46,0,1,22,1,0,0,0,2,1
46,46,47,0,1,22,1,0,0,0,2,1
46,47,48,0,1,22,1,0,0,0,2,1
46,48,49,0,1,22,1,0,0,0,2,1
46,49,50,0,1,22,1,0,0,0,2,1
46,50,51,0,1,22,1,0,0,0,2,1
46,51,52,0,1,22,1,0,0,0,2,1
47,0,1,0,1,22,1,0,0,0,15,0
47,1,2,0,1,22,1,0,0,0,15,0
47,2,3,0,1,22,1,0,0,0,15,0
47,3,4,0,1,22,1,0,0,0,15,0
47,4,5,0,1,22,1,0,0,0,15,0
47,5,6,0,1,22,1,0,0,0,15,0
47,6,7,0,1,22,1,0,0,0,15,0
47,7,8,0,1,22,1,0,0,0,15,0
47,8,9,0,1,22,1,0,0,0,15,0
47,9,10,0,1,22,1,0,0,0,15,0
47,10,11,0,1,22,1,0,0,0,15,0
47,11,12,0,1,22,1,0,0,0,15,0
47,12,13,0,1,22,1,0,0,0,15,0
47,13,14,0,1,22,1,0,0,0,15,0
47,14,15,0,1,22,1,0,0,0,15,0
47,15,16,0,1,22,1,0,0,0,15,1
47,16,17,0,1,22,1,0,0,0,15,1
47,17,18,0,1,22,1,0,0,0,15,1
47,18,19,0,1,22,1,0,0,0,15,1
47,19,20,0,1,22,1,0,0,0,15,1
47,20,21,0,1,22,1,0,0,0,15,1
47,21,22,0,1,22,1,0,0,0,15,1
47,22,23,0,1,22,1,0,0,0,15,1
47,23,24,0,1,22,1,0,0,0,15,1
47,24,25,0,1,22,1,0,0,0,15,1
47,25,26,0,1,22,1,0,0,0,15,1
47,26,27,0,1,22,1,0,0,0,15,1
47,27,28,0,1,22,1,0,0,0,15,1
47,28,29,0,1,22,1,0,0,0,15,1
47,29,30,0,1,22,1,0,0,0,15,1
47,30,31,0,1,22,1,0,0,0,15,1
47,31,32,0,1,22,1,0,0,0,15,1
47,32,33,0,1,22,1,0,0,0,15,1
47,33,34,0,1,22,1,0,0,0,15,1
47,34,35,0,1,22,1,0,0,0,15,1
47,35,36,0,1,22,1,0,0,0,15,0
47,36,37,0,1,22,1,0,0,0,15,0
47,37,38,0,1,22,1,0,0,0,15,0
47,38,39,0,1,22,1,0,0,0,15,0
47,39,40,0,1,22,1,0,0,0,15,0
47,40,41,0,1,22,1,0,0,0,15,0
47,41,42,0,1,22,1,0,0,0,15,0
47,42,43,0,1,22,1,0,0,0,15,1
47,43,44,0,1,22,1,0,0,0,15,1
47,44,45,0,1,22,1,0,0,0,15,1
47,45,46,0,1,22,1,0,0,0,15,1
47,46,47,0,1,22,1,0,0,0,15,0
47,47,48,0,1,22,1,0,0,0,15,0
47,48,49,0,1,22,1,0,0,0,15,0
47,49,50,0,1,22,1,0,0,0,15,0
47,50,51,0,1,22,1,0,0,0,15,0
47,51,52,0,1,22,1,0,0,0,15,0
48,0,1,0,1,23,1,1,0,1,5,0
48,1,2,0,1,23,1,1,0,1,5,0
48,2,3,0,1,23,1,1,0,1,5,1
48,3,4,0,1,23,1,1,0,1,5,1
48,4,5,0,1,23,1,1,0,1,5,1
48,5,6,0,1,23,1,1,0,1,5,0
48,6,7,0,1,23,1,1,0,1,5,0
48,7,8,0,1,23,1,1,0,1,5,1
48,8,9,0,1,23,1,1,0,1,5,1
48,9,10,0,1,23,1,1,0,1,5,1
48,10,11,0,1,23,1,1,0,1,5,1
48,11,12,0,1,23,1,1,0,1,5,1
48,12,13,0,1,23,1,1,0,1,5,1
48,13,14,0,1,23,1,1,0,1,5,1
48,14,15,0,1,23,1,1,0,1,5,1
48,15,16,0,1,23,1,1,0,1,5,1
48,16,17,0,1,23,1,1,0,1,5,1
48,17,18,0,1,23,1,1,0,1,5,1
48,18,19,0,1,23,1,1,0,1,5,1
48,19,20,1,1,23,1,1,0,1,5,1
49,0,1,0,0,32,1,1,1,1,2,1
49,1,2,0,0,32,1,1,1,1,2,1
49,2,3,0,0,32,1,1,1,1,2,1
49,3,4,0,0,32,1,1,1,1,2,0
49,4,5,0,0,32,1,1,1,1,2,0
49,5,6,0,0,32,1,1,1,1,2,0
49,6,7,0,0,32,1,1,1,1,2,0
49,7,8,0,0,32,1,1,1,1,2,0
49,8,9,0,0,32,1,1,1,1,2,0
49,9,10,0,0,32,1,1,1,1,2,0
49,10,11,0,0,32,1,1,1,1,2,0
49,11,12,0,0,32,1,1,1,1,2,0
49,12,13,0,0,32,1,1,1,1,2,1
49,13,14,0,0,32,1,1,1,1,2,1
49,14,15,0,0,32,1,1,1,1,2,1
49,15,16,0,0,32,1,1,1,1,2,1
49,16,17,0,0,32,1,1,1,1,2,1
49,17,18,0,0,32,1,1,1,1,2,1
49,18,19,0,0,32,1,1,1,1,2,1
49,19,20,0,0,32,1,1,1,1,2,1
49,20,21,0,0,32,1,1,1,1,2,1
49,21,22,0,0,32,1,1,1,1,2,1
49,22,23,0,0,32,1,1,1,1,2,1
49,23,24,0,0,32,1,1,1,1,2,1
49,24,25,0,0,32,1,1,1,1,2,1
49,25,26,0,0,32,1,1,1,1,2,1
49,26,27,0,0,32,1,1,1,1,2,1
49,27,28,0,0,32,1,1,1,1,2,1
49,28,29,0,0,32,1,1,1,1,2,1
49,29,30,0,0,32,1,1,1,1,2,1
49,30,31,0,0,32,1,1,1,1,2,1
49,31,32,0,0,32,1,1,1,1,2,1
49,32,33,0,0,32,1,1,1,1,2,1
49,33,34,0,0,32,1,1,1,1,2,1
49,34,35,0,0,32,1,1,1,1,2,1
49,35,36,0,0,32,1,1,1,1,2,1
49,36,37,0,0,32,1,1,1,1,2,1
49,37,38,0,0,32,1,1,1,1,2,1
49,38,39,0,0,32,1,1,1,1,2,1
49,39,40,0,0,32,1,1,1,1,2,1
49,40,41,0,0,32,1,1,1,1,2,1
49,41,42,0,0,32,1,1,1,1,2,1
49,42,43,0,0,32,1,1,1,1,2,1
49,43,44,0,0,32,1,1,1,1,2,1
49,44,45,0,0,32,1,1,1,1,2,1
49,45,46,0,0,32,1,1,1,1,2,1
49,46,47,0,0,32,1,1,1,1,2,1
49,47,48,0,0,32,1,1,1,1,2,1
49,48,49,0,0,32,1,1,1,1,2,1
49,49,50,0,0,32,1,1,1,1,2,1
49,50,51,0,0,32,1,1,1,1,2,1
49,51,52,0,0,32,1,1,1,1,2,1
50,0,1,0,1,27,1,1,0,1,0,0
50,1,2,0,1,27,1,1,0,1,0,0
50,2,3,0,1,27,1,1,0,1,0,0
50,3,4,0,1,27,1,1,0,1,0,0
50,4,5,0,1,27,1,1,0,1,0,0
50,5,6,0,1,27,1,1,0,1,0,0
50,6,7,0,1,27,1,1,0,1,0,0
50,7,8,0,1,27,1,1,0,1,0,0
50,8,9,0,1,27,1,1,0,1,0,1
50,9,10,0,1,27,1,1,0,1,0,1
50,10,11,0,1,27,1,1,0,1,0,1
50,11,12,0,1,27,1,1,0,1,0,1
50,12,13,0,1,27,1,1,0,1,0,1
50,13,14,0,1,27,1,1,0,1,0,1
50,14,15,0,1,27,1,1,0,1,0,1
50,15,16,0,1,27,1,1,0,1,0,1
50,16,17,0,1,27,1,1,0,1,0,1
50,17,18,0,1,27,1,1,0,1,0,1
50,18,19,0,1,27,1,1,0,1,0,1
50,19,20,0,1,27,1,1,0,1,0,1
50,20,21,0,1,27,1,1,0,1,0,1
50,21,22,0,1,27,1,1,0,1,0,1
50,22,23,0,1,27,1,1,0,1,0,1
50,23,24,0,1,27,1,1,0,1,0,1
50,24,25,0,1,27,1,1,0,1,0,1
50,25,26,0,1,27,1,1,0,1,0,1
50,26,27,0,1,27,1,1,0,1,0,1
50,27,28,0,1,27,1,1,0,1,0,1
50,28,29,0,1,27,1,1,0,1,0,1
50,29,30,0,1,27,1,1,0,1,0,1
50,30,31,0,1,27,1,1,0,1,0,1
50,31,32,0,1,27,1,1,0,1,0,1
50,32,33,0,1,27,1,1,0,1,0,1
50,33,34,0,1,27,1,1,0,1,0,1
50,34,35,0,1,27,1,1,0,1,0,1
50,35,36,0,1,27,1,1,0,1,0,1
50,36,37,0,1,27,1,1,0,1,0,1
50,37,38,0,1,27,1,1,0,1,0,1
50,38,39,0,1,27,1,1,0,1,0,1
50,39,40,0,1,27,1,1,0,1,0,1
50,40,41,0,1,27,1,1,0,1,0,1
50,41,42,0,1,27,1,1,0,1,0,1
50,42,43,0,1,27,1,1,0,1,0,1
50,43,44,0,1,27,1,1,0,1,0,1
50,44,45,0,1,27,1,1,0,1,0,1
50,45,46,0,1,27,1,1,0,1,0,1
50,46,47,0,1,27,1,1,0,1,0,1
50,47,48,0,1,27,1,1,0,1,0,1
50,48,49,0,1,27,1,1,0,1,0,1
50,49,50,0,1,27,1,1,0,1,0,1
50,50,51,0,1,27,1,1,0,1,0,1
50,51,52,0,1,27,1,1,0,1,0,1
51,0,1,0,1,36,1,1,0,0,0,0
51,1,2,0,1,36,1,1,0,0,0,1
51,2,3,0,1,36,1,1,0,0,0,1
51,3,4,0,1,36,1,1,0,0,0,1
51,4,5,0,1,36,1,1,0,0,0,1
51,5,6,0,1,36,1,1,0,0,0,1
51,6,7,0,1,36,1,1,0,0,0,1
51,7,8,0,1,36,1,1,0,0,0,1
51,8,9,0,1,36,1,1,0,0,0,1
51,9,10,0,1,36,1,1,0,0,0,1
51,10,11,0,1,36,1,1,0,0,0,1
51,11,12,0,1,36,1,1,0,0,0,1
51,12,13,0,1,36,1,1,0,0,0,1
51,13,14,0,1,36,1,1,0,0,0,1
51,14,15,0,1,36,1,1,0,0,0,1
51,15,16,0,1,36,1,1,0,0,0,1
51,16,17,0,1,36,1,1,0,0,0,1
51,17,18,0,1,36,1,1,0,0,0,1
51,18,19,0,1,36,1,1,0,0,0,1
51,19,20,0,1,36,1,1,0,0,0,1
51,20,21,0,1,36,1,1,0,0,0,1
51,21,22,0,1,36,1,1,0,0,0,1
51,22,23,0,1,36,1,1,0,0,0,1
51,23,24,0,1,36,1,1,0,0,0,1
51,24,25,0,1,36,1,1,0,0,0,1
51,25,26,0,1,36,1,1,0,0,0,1
51,26,27,0,1,36,1,1,0,0,0,1
51,27,28,0,1,36,1,1,0,0,0,1
51,28,29,0,1,36,1,1,0,0,0,1
51,29,30,0,1,36,1,1,0,0,0,1
51,30,31,0,1,36,1,1,0,0,0,1
51,31,32,0,1,36,1,1,0,0,0,1
51,32,33,0,1,36,1,1,0,0,0,1
51,33,34,0,1,36,1,1,0,0,0,1
51,34,35,0,1,36,1,1,0,0,0,1
51,35,36,0,1,36,1,1,0,0,0,1
51,36,37,0,1,36,1,1,0,0,0,1
51,37,38,0,1,36,1,1,0,0,0,1
51,38,39,0,1,36,1,1,0,0,0,1
51,39,40,0,1,36,1,1,0,0,0,1
51,40,41,0,1,36,1,1,0,0,0,1
51,41,42,0,1,36,1,1,0,0,0,1
51,42,43,0,1,36,1,1,0,0,0,1
51,43,44,0,1,36,1,1,0,0,0,1
51,44,45,0,1,36,1,1,0,0,0,1
51,45,46,0,1,36,1,1,0,0,0,1
51,46,47,0,1,36,1,1,0,0,0,1
51,47,48,0,1,36,1,1,0,0,0,1
51,48,49,0,1,36,1,1,0,0,0,1
51,49,50,0,1,36,1,1,0,0,0,1
51,50,51,0,1,36,1,1,0,0,0,1
51,51,52,0,1,36,1,1,0,0,0,1
52,0,1,0,1,22,1,1,0,1,1,0
52,1,2,0,1,22,1,1,0,1,1,0
52,2,3,0,1,22,1,1,0,1,1,0
52,3,4,0,1,22,1,1,0,1,1,1
52,4,5,0,1,22,1,1,0,1,1,1
52,5,6,0,1,22,1,1,0,1,1,1
52,6,7,0,1,22,1,1,0,1,1,1
52,7,8,0,1,22,1,1,0,1,1,1
52,8,9,0,1,22,1,1,0,1,1,1
52,9,10,0,1,22,1,1,0,1,1,1
52,10,11,0,1,22,1,1,0,1,1,1
52,11,12,0,1,22,1,1,0,1,1,1
52,12,13,0,1,22,1,1,0,1,1,1
52,13,14,0,1,22,1,1,0,1,1,0
52,14,15,0,1,22,1,1,0,1,1,0
52,15,16,0,1,22,1,1,0,1,1,0
52,16,17,0,1,22,1,1,0,1,1,0
52,17,18,0,1,22,1,1,0,1,1,0
52,18,19,0,1,22,1,1,0,1,1,0
52,19,20,0,1,22,1,1,0,1,1,0
52,20,21,0,1,22,1,1,0,1,1,0
52,21,22,0,1,22,1,1,0,1,1,0
52,22,23,0,1,22,1,1,0,1,1,0
52,23,24,0,1,22,1,1,0,1,1,0
52,24,25,0,1,22,1,1,0,1,1,0
52,25,26,0,1,22,1,1,0,1,1,0
52,26,27,0,1,22,1,1,0,1,1,0
52,27,28,0,1,22,1,1,0,1,1,0
52,28,29,0,1,22,1,1,0,1,1,0
52,29,30,0,1,22,1,1,0,1,1,0
52,30,31,0,1,22,1,1,0,1,1,0
52,31,32,0,1,22,1,1,0,1,1,0
52,32,33,0,1,22,1,1,0,1,1,0
52,33,34,0,1,22,1,1,0,1,1,0
52,34,35,0,1,22,1,1,0,1,1,0
52,35,36,0,1,22,1,1,0,1,1,0
52,36,37,0,1,22,1,1,0,1,1,0
52,37,38,0,1,22,1,1,0,1,1,0
52,38,39,0,1,22,1,1,0,1,1,0
52,39,40,0,1,22,1,1,0,1,1,0
52,40,41,0,1,22,1,1,0,1,1,0
52,41,42,0,1,22,1,1,0,1,1,0
52,42,43,0,1,22,1,1,0,1,1,0
52,43,44,0,1,22,1,1,0,1,1,0
52,44,45,0,1,22,1,1,0,1,1,0
52,45,46,0,1,22,1,1,0,1,1,0
52,46,47,0,1,22,1,1,0,1,1,0
52,47,48,0,1,22,1,1,0,1,1,0
52,48,49,0,1,22,1,1,0,1,1,0
52,49,50,0,1,22,1,1,0,1,1,0
52,50,51,0,1,22,1,1,0,1,1,0
52,51,52,0,1,22,1,1,0,1,1,0
53,0,1,0,1,32,1,1,0,1,1,0
53,1,2,0,1,32,1,1,0,1,1,0
53,2,3,0,1,32,1,1,0,1,1,1
53,3,4,0,1,32,1,1,0,1,1,0
53,4,5,0,1,32,1,1,0,1,1,0
53,5,6,0,1,32,1,1,0,1,1,0
53,6,7,0,1,32,1,1,0,1,1,0
53,7,8,0,1,32,1,1,0,1,1,0
53,8,9,0,1,32,1,1,0,1,1,0
53,9,10,0,1,32,1,1,0,1,1,0
53,10,11,0,1,32,1,1,0,1,1,0
53,11,12,0,1,32,1,1,0,1,1,0
53,12,13,0,1,32,1,1,0,1,1,0
53,13,14,0,1,32,1,1,0,1,1,0
53,14,15,0,1,32,1,1,0,1,1,0
53,15,16,0,1,32,1,1,0,1,1,0
53,16,17,0,1,32,1,1,0,1,1,0
53,17,18,0,1,32,1,1,0,1,1,0
53,18,19,0,1,32,1,1,0,1,1,0
53,19,20,0,1,32,1,1,0,1,1,0
53,20,21,0,1,32,1,1,0,1,1,0
53,21,22,0,1,32,1,1,0,1,1,0
53,22,23,0,1,32,1,1,0,1,1,0
53,23,24,0,1,32,1,1,0,1,1,0
53,24,25,0,1,32,1,1,0,1,1,1
53,25,26,0,1,32,1,1,0,1,1,1
53,26,27,0,1,32,1,1,0,1,1,1
53,27,28,0,1,32,1,1,0,1,1,1
53,28,29,0,1,32,1,1,0,1,1,1
53,29,30,0,1,32,1,1,0,1,1,1
53,30,31,0,1,32,1,1,0,1,1,1
53,31,32,0,1,32,1,1,0,1,1,1
53,32,33,0,1,32,1,1,0,1,1,1
53,33,34,0,1,32,1,1,0,1,1,1
53,34,35,0,1,32,1,1,0,1,1,1
53,35,36,0,1,32,1,1,0,1,1,1
53,36,37,0,1,32,1,1,0,1,1,1
53,37,38,0,1,32,1,1,0,1,1,1
53,38,39,0,1,32,1,1,0,1,1,1
53,39,40,0,1,32,1,1,0,1,1,1
53,40,41,0,1,32,1,1,0,1,1,1
53,41,42,0,1,32,1,1,0,1,1,1
53,42,43,0,1,32,1,1,0,1,1,1
53,43,44,0,1,32,1,1,0,1,1,1
53,44,45,0,1,32,1,1,0,1,1,1
53,45,46,0,1,32,1,1,0,1,1,1
53,46,47,0,1,32,1,1,0,1,1,1
53,47,48,0,1,32,1,1,0,1,1,1
53,48,49,0,1,32,1,1,0,1,1,1
53,49,50,0,1,32,1,1,0,1,1,1
53,50,51,0,1,32,1,1,0,1,1,1
53,51,52,0,1,32,1,1,0,1,1,1
54,0,1,0,1,19,1,1,0,0,10,1
54,1,2,0,1,19,1,1,0,0,10,1
54,2,3,0,1,19,1,1,0,0,10,1
54,3,4,0,1,19,1,1,0,0,10,1
54,4,5,0,1,19,1,1,0,0,10,1
54,5,6,0,1,19,1,1,0,0,10,1
54,6,7,0,1,19,1,1,0,0,10,1
54,7,8,0,1,19,1,1,0,0,10,1
54,8,9,0,1,19,1,1,0,0,10,1
54,9,10,0,1,19,1,1,0,0,10,1
54,10,11,0,1,19,1,1,0,0,10,1
54,11,12,0,1,19,1,1,0,0,10,1
54,12,13,0,1,19,1,1,0,0,10,1
54,13,14,0,1,19,1,1,0,0,10,1
54,14,15,0,1,19,1,1,0,0,10,1
54,15,16,0,1,19,1,1,0,0,10,1
54,16,17,0,1,19,1,1,0,0,10,1
54,17,18,0,1,19,1,1,0,0,10,1
54,18,19,0,1,19,1,1,0,0,10,1
54,19,20,0,1,19,1,1,0,0,10,1
